(12, 26, 35, 1)
(13, 26, 35, 1)
(15, 26, 35, 1)
(16, 26, 35, 1)
(18, 26, 35, 1)
(19, 26, 35, 1)
(21, 26, 35, 1)
(22, 26, 35, 1)
(24, 26, 35, 1)
(8, 27, 35, 1)
(10, 27, 35, 1)
(12, 27, 35, 1)
(14, 27, 35, 1)
(16, 27, 35, 1)
(18, 27, 35, 1)
(20, 27, 35, 1)
(22, 27, 35, 1)
(24, 27, 35, 1)
(8, 28, 35, 1)
(9, 28, 35, 1)
(10, 28, 35, 1)
(11, 28, 35, 1)
(12, 28, 35, 1)
(13, 28, 35, 1)
(15, 28, 35, 1)
(16, 28, 35, 1)
(17, 28, 35, 1)
(18, 28, 35, 1)
(19, 28, 35, 1)
(20, 28, 35, 1)
(22, 28, 35, 1)
(23, 28, 35, 1)
(24, 28, 35, 1)
(25, 28, 35, 1)
(26, 28, 35, 1)
(6, 29, 35, 1)
(10, 29, 35, 1)
(12, 29, 35, 1)
(16, 29, 35, 1)
(18, 29, 35, 1)
(22, 29, 35, 1)
(24, 29, 35, 1)
(6, 30, 35, 1)
(7, 30, 35, 1)
(8, 30, 35, 1)
(9, 30, 35, 1)
(11, 30, 35, 1)
(12, 30, 35, 1)
(13, 30, 35, 1)
(14, 30, 35, 1)
(16, 30, 35, 1)
(17, 30, 35, 1)
(18, 30, 35, 1)
(19, 30, 35, 1)
(21, 30, 35, 1)
(22, 30, 35, 1)
(23, 30, 35, 1)
(24, 30, 35, 1)
(26, 30, 35, 1)
(27, 30, 35, 1)
(28, 30, 35, 1)
(4, 31, 35, 1)
(6, 31, 35, 1)
(8, 31, 35, 1)
(10, 31, 35, 1)
(12, 31, 35, 1)
(14, 31, 35, 1)
(16, 31, 35, 1)
(18, 31, 35, 1)
(20, 31, 35, 1)
(22, 31, 35, 1)
(24, 31, 35, 1)
(26, 31, 35, 1)
(28, 31, 35, 1)
(4, 32, 35, 1)
(6, 32, 35, 1)
(7, 32, 35, 1)
(9, 32, 35, 1)
(10, 32, 35, 1)
(12, 32, 35, 1)
(13, 32, 35, 1)
(15, 32, 35, 1)
(16, 32, 35, 1)
(18, 32, 35, 1)
(19, 32, 35, 1)
(21, 32, 35, 1)
(22, 32, 35, 1)
(24, 32, 35, 1)
(25, 32, 35, 1)
(27, 32, 35, 1)
(28, 32, 35, 1)
(30, 32, 35, 1)
(17, 22, 36, 1)
(19, 22, 36, 1)
(14, 23, 36, 1)
(16, 23, 36, 1)
(18, 23, 36, 1)
(20, 23, 36, 1)
(19, 24, 36, 1)
(18, 25, 36, 1)
(22, 25, 36, 1)
(13, 26, 36, 1)
(15, 26, 36, 1)
(17, 26, 36, 1)
(19, 26, 36, 1)
(23, 26, 36, 1)
(10, 27, 36, 1)
(14, 27, 36, 1)
(16, 27, 36, 1)
(20, 27, 36, 1)
(22, 27, 36, 1)
(11, 28, 36, 1)
(15, 28, 36, 1)
(19, 28, 36, 1)
(23, 28, 36, 1)
(10, 29, 36, 1)
(14, 29, 36, 1)
(18, 29, 36, 1)
(26, 29, 36, 1)
(7, 30, 36, 1)
(11, 30, 36, 1)
(13, 30, 36, 1)
(17, 30, 36, 1)
(19, 30, 36, 1)
(23, 30, 36, 1)
(25, 30, 36, 1)
(8, 31, 36, 1)
(10, 31, 36, 1)
(12, 31, 36, 1)
(14, 31, 36, 1)
(18, 31, 36, 1)
(20, 31, 36, 1)
(22, 31, 36, 1)
(24, 31, 36, 1)
(28, 31, 36, 1)
(7, 32, 36, 1)
(11, 32, 36, 1)
(15, 32, 36, 1)
(19, 32, 36, 1)
(23, 32, 36, 1)
(27, 32, 36, 1)
(10, 33, 36, 1)
(14, 33, 36, 1)
(22, 33, 36, 1)
(26, 33, 36, 1)
(18, 20, 37, 1)
(18, 21, 37, 1)
(14, 22, 37, 1)
